Name,location,cuisine,top dishes,price for 2,dining rating,dining rating count,delivery rating,delivery rating count,Features,has_dine_in,has_delivery,price category,cuisine_list
Thavins Hell's Kitchen,Gst Road,"['North Indian', ' Chettinad', ' Seafood', ' Chinese', ' South Indian']",Invalid,600,2.4,10,3.3,24,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended']",1,1,Affordable,North Indian
Thavins Hell's Kitchen,Gst Road,"['North Indian', ' Chettinad', ' Seafood', ' Chinese', ' South Indian']",Invalid,600,2.4,10,3.3,24,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended']",1,1,Affordable,Chettinad
Thavins Hell's Kitchen,Gst Road,"['North Indian', ' Chettinad', ' Seafood', ' Chinese', ' South Indian']",Invalid,600,2.4,10,3.3,24,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended']",1,1,Affordable,Seafood
Thavins Hell's Kitchen,Gst Road,"['North Indian', ' Chettinad', ' Seafood', ' Chinese', ' South Indian']",Invalid,600,2.4,10,3.3,24,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended']",1,1,Affordable,Chinese
Thavins Hell's Kitchen,Gst Road,"['North Indian', ' Chettinad', ' Seafood', ' Chinese', ' South Indian']",Invalid,600,2.4,10,3.3,24,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended']",1,1,Affordable,South Indian
Fresh Juice Factory,Red Hills,"['Beverages', ' Fast Food']",Invalid,250,3.2,9,3.8,361,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,Beverages
Fresh Juice Factory,Red Hills,"['Beverages', ' Fast Food']",Invalid,250,3.2,9,3.8,361,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,Fast Food
Sri Lakshmi Bhavan,Kanchipuram District,"['South Indian', ' Beverages']",Invalid,200,3.6,5,3.8,145,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,South Indian
Sri Lakshmi Bhavan,Kanchipuram District,"['South Indian', ' Beverages']",Invalid,200,3.6,5,3.8,145,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,Beverages
Amul Scooping Parlour,Nungambakkam,"['Ice Cream', ' Desserts']",Invalid,100,3.6,8,,Does not offer Delivery,"['Indoor Seating', 'Desserts and Bakes']",1,0,Budget,Ice Cream
Amul Scooping Parlour,Nungambakkam,"['Ice Cream', ' Desserts']",Invalid,100,3.6,8,,Does not offer Delivery,"['Indoor Seating', 'Desserts and Bakes']",1,0,Budget,Desserts
Kitchen Grill,Kolathur,"['Fast Food', ' Lebanese', ' Beverages']",Invalid,400,3.2,8,3.9,101,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",1,1,Affordable,Fast Food
Kitchen Grill,Kolathur,"['Fast Food', ' Lebanese', ' Beverages']",Invalid,400,3.2,8,3.9,101,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",1,1,Affordable,Lebanese
Kitchen Grill,Kolathur,"['Fast Food', ' Lebanese', ' Beverages']",Invalid,400,3.2,8,3.9,101,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",1,1,Affordable,Beverages
The Noodle House,Sholinganallur,"['Chinese', ' Seafood']",Invalid,200,,Does not offer Dining,3.3,39,['Home Delivery'],0,1,Budget,Chinese
The Noodle House,Sholinganallur,"['Chinese', ' Seafood']",Invalid,200,,Does not offer Dining,3.3,39,['Home Delivery'],0,1,Budget,Seafood
Bombay Classic Lassi,Gst Road,"['Beverages', ' Ice Cream', ' Fast Food']",Invalid,400,2.4,10,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Beverages
Bombay Classic Lassi,Gst Road,"['Beverages', ' Ice Cream', ' Fast Food']",Invalid,400,2.4,10,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Ice Cream
Bombay Classic Lassi,Gst Road,"['Beverages', ' Ice Cream', ' Fast Food']",Invalid,400,2.4,10,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Fast Food
South Market by Sketch,Nungambakkam,['South Indian'],Invalid,400,,Does not offer Dining,3.9,121,['Home Delivery'],0,1,Affordable,South Indian
Shristi Snacks,George Town,['Fast Food'],Invalid,250,3.3,9,3.9,28,"['Home Delivery', 'Standing Tables', 'Indoor Seating']",1,1,Budget,Fast Food
Kumbakonam Subbaiya Mess,Valasaravakkam,['South Indian'],Invalid,100,3.3,7,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,0,Budget,South Indian
Mageswari Unavagam,George Town,['South Indian'],Invalid,200,,Not enough Dining Reviews,3.7,68,"['Breakfast', 'Home Delivery', 'Indoor Seating']",0,1,Budget,South Indian
Parampariya Unavu,Tambaram,['South Indian'],Invalid,300,3.5,9,4.1,127,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,South Indian
Night Tiffin,Pallikaranai,"['South Indian', ' Chinese']",Invalid,250,,Does not offer Dining,3.8,25,"['Breakfast', 'Delivery Only', 'Vegetarian Only']",0,1,Budget,South Indian
Night Tiffin,Pallikaranai,"['South Indian', ' Chinese']",Invalid,250,,Does not offer Dining,3.8,25,"['Breakfast', 'Delivery Only', 'Vegetarian Only']",0,1,Budget,Chinese
Arcot Briyani And Restaurant,Porur,['North Indian'],Invalid,400,2.8,10,3.7,128,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,North Indian
Madurai Sree Pandian Hotel,Alandur,['South Indian'],Invalid,200,3.3,9,4.0,167,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,South Indian
Iniyavai Delicious Veg Restaurant,Ambattur,['South Indian'],Invalid,100,3.3,8,3.9,45,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Catering Available', 'Outdoor Seating', 'Kid Friendly']",1,1,Budget,South Indian
Kebab Petta,Thousand Lights,"['Chinese', ' South Indian', ' Kebab', ' Rolls']",Invalid,400,3.3,9,4.3,175,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Chinese
Kebab Petta,Thousand Lights,"['Chinese', ' South Indian', ' Kebab', ' Rolls']",Invalid,400,3.3,9,4.3,175,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,South Indian
Kebab Petta,Thousand Lights,"['Chinese', ' South Indian', ' Kebab', ' Rolls']",Invalid,400,3.3,9,4.3,175,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Kebab
Kebab Petta,Thousand Lights,"['Chinese', ' South Indian', ' Kebab', ' Rolls']",Invalid,400,3.3,9,4.3,175,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Rolls
Hotel Ayyar Bhavan,Avadi,['South Indian'],Invalid,200,3.4,13,,Does not offer Delivery,['Indoor Seating'],1,0,Budget,South Indian
Mohan Venkatesan Any Time Meals,Anna Nagar West,"['South Indian', ' Street Food', ' Beverages']",Invalid,300,3.7,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,South Indian
Mohan Venkatesan Any Time Meals,Anna Nagar West,"['South Indian', ' Street Food', ' Beverages']",Invalid,300,3.7,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,Street Food
Mohan Venkatesan Any Time Meals,Anna Nagar West,"['South Indian', ' Street Food', ' Beverages']",Invalid,300,3.7,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,Beverages
K.S Biriyani Kadai,Saidapet,"['Biryani', ' Chinese']",Invalid,350,,Does not offer Dining,3.9,26,['Home Delivery'],0,1,Affordable,Biryani
K.S Biriyani Kadai,Saidapet,"['Biryani', ' Chinese']",Invalid,350,,Does not offer Dining,3.9,26,['Home Delivery'],0,1,Affordable,Chinese
Snoop's Paradise,Mahabalipuram,['Seafood'],Invalid,700,,Not enough Dining Reviews,,Does not offer Delivery,"['Outdoor Seating', 'Indoor Seating']",0,0,Mid Range,Seafood
Bommaraja Mess,Sholinganallur,"['South Indian', ' Biryani', ' Chinese', ' Fast Food']",Invalid,200,3.0,8,3.9,49,"['Home Delivery', 'Indoor Seating']",1,1,Budget,South Indian
Bommaraja Mess,Sholinganallur,"['South Indian', ' Biryani', ' Chinese', ' Fast Food']",Invalid,200,3.0,8,3.9,49,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Biryani
Bommaraja Mess,Sholinganallur,"['South Indian', ' Biryani', ' Chinese', ' Fast Food']",Invalid,200,3.0,8,3.9,49,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Chinese
Bommaraja Mess,Sholinganallur,"['South Indian', ' Biryani', ' Chinese', ' Fast Food']",Invalid,200,3.0,8,3.9,49,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Fast Food
La Mesa Restaurant,Semmancheri,"['North Indian', ' Arabian', ' Chinese', ' Seafood', ' Biryani', ' BBQ']",Invalid,1000,3.2,5,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Mid Range,North Indian
La Mesa Restaurant,Semmancheri,"['North Indian', ' Arabian', ' Chinese', ' Seafood', ' Biryani', ' BBQ']",Invalid,1000,3.2,5,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Mid Range,Arabian
La Mesa Restaurant,Semmancheri,"['North Indian', ' Arabian', ' Chinese', ' Seafood', ' Biryani', ' BBQ']",Invalid,1000,3.2,5,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Mid Range,Chinese
La Mesa Restaurant,Semmancheri,"['North Indian', ' Arabian', ' Chinese', ' Seafood', ' Biryani', ' BBQ']",Invalid,1000,3.2,5,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Mid Range,Seafood
La Mesa Restaurant,Semmancheri,"['North Indian', ' Arabian', ' Chinese', ' Seafood', ' Biryani', ' BBQ']",Invalid,1000,3.2,5,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Mid Range,Biryani
La Mesa Restaurant,Semmancheri,"['North Indian', ' Arabian', ' Chinese', ' Seafood', ' Biryani', ' BBQ']",Invalid,1000,3.2,5,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Mid Range,BBQ
Arabin Touch,Arumbakkam,"['North Indian', ' Lebanese']",Invalid,250,3.2,6,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,0,Budget,North Indian
Arabin Touch,Arumbakkam,"['North Indian', ' Lebanese']",Invalid,250,3.2,6,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,0,Budget,Lebanese
Shri Balaji Bhavan,Kanchipuram District,"['South Indian', ' North Indian', ' Beverages', ' Desserts']",Invalid,200,3.1,9,3.4,199,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,South Indian
Shri Balaji Bhavan,Kanchipuram District,"['South Indian', ' North Indian', ' Beverages', ' Desserts']",Invalid,200,3.1,9,3.4,199,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,North Indian
Shri Balaji Bhavan,Kanchipuram District,"['South Indian', ' North Indian', ' Beverages', ' Desserts']",Invalid,200,3.1,9,3.4,199,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,Beverages
Shri Balaji Bhavan,Kanchipuram District,"['South Indian', ' North Indian', ' Beverages', ' Desserts']",Invalid,200,3.1,9,3.4,199,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,Desserts
Chandrasekar Briyani Center,Tambaram,['South Indian'],Invalid,200,3.6,12,,Does not offer Delivery,['Indoor Seating'],1,0,Budget,South Indian
S2 Restaurant,Madhavaram,['North Indian'],Invalid,300,3.4,11,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,North Indian
Idly Man Unit Of VKM Catering,Purasavakkam,['South Indian'],Invalid,200,3.1,10,3.9,79,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Catering Available', 'Free Parking', 'Indoor Seating']",1,1,Budget,South Indian
The Curry Tree,Saligramam,"['Biryani', ' Chinese', ' South Indian']",Invalid,600,2.8,11,3.9,99,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Biryani
The Curry Tree,Saligramam,"['Biryani', ' Chinese', ' South Indian']",Invalid,600,2.8,11,3.9,99,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Chinese
The Curry Tree,Saligramam,"['Biryani', ' Chinese', ' South Indian']",Invalid,600,2.8,11,3.9,99,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,South Indian
Hyderabad Andhra Mess,Perambur,"['South Indian', ' Andhra']",Invalid,250,,Does not offer Dining,3.9,28,['Home Delivery'],0,1,Budget,South Indian
Hyderabad Andhra Mess,Perambur,"['South Indian', ' Andhra']",Invalid,250,,Does not offer Dining,3.9,28,['Home Delivery'],0,1,Budget,Andhra
The Pepper Fry,Egmore,"['Fast Food', ' Beverages']",Invalid,300,,Does not offer Dining,,Not enough Delivery Reviews,['Home Delivery'],0,0,Budget,Fast Food
The Pepper Fry,Egmore,"['Fast Food', ' Beverages']",Invalid,300,,Does not offer Dining,,Not enough Delivery Reviews,['Home Delivery'],0,0,Budget,Beverages
Ranjani Boli Stall,K.K. Nagar,"['Street Food', ' Fast Food', ' Rolls']",Invalid,200,2.0,4,,Does not offer Delivery,"['Breakfast', 'Takeaway Only']",1,0,Budget,Street Food
Ranjani Boli Stall,K.K. Nagar,"['Street Food', ' Fast Food', ' Rolls']",Invalid,200,2.0,4,,Does not offer Delivery,"['Breakfast', 'Takeaway Only']",1,0,Budget,Fast Food
Ranjani Boli Stall,K.K. Nagar,"['Street Food', ' Fast Food', ' Rolls']",Invalid,200,2.0,4,,Does not offer Delivery,"['Breakfast', 'Takeaway Only']",1,0,Budget,Rolls
La Baguette - Novotel,Novotel Chennai Sipcot,"['Bakery', ' Desserts', ' Fast Food']",Invalid,1000,3.6,8,,Does not offer Delivery,"['Wheelchair Accessible', 'Valet Parking Available', 'LGBTQIA Friendly', 'Vegan Options', 'Indoor Seating', 'Table booking recommended', 'Disabled Friendly', 'Egg Preparations', 'Smoking Area', 'Desserts and Bakes']",1,0,Mid Range,Bakery
La Baguette - Novotel,Novotel Chennai Sipcot,"['Bakery', ' Desserts', ' Fast Food']",Invalid,1000,3.6,8,,Does not offer Delivery,"['Wheelchair Accessible', 'Valet Parking Available', 'LGBTQIA Friendly', 'Vegan Options', 'Indoor Seating', 'Table booking recommended', 'Disabled Friendly', 'Egg Preparations', 'Smoking Area', 'Desserts and Bakes']",1,0,Mid Range,Desserts
La Baguette - Novotel,Novotel Chennai Sipcot,"['Bakery', ' Desserts', ' Fast Food']",Invalid,1000,3.6,8,,Does not offer Delivery,"['Wheelchair Accessible', 'Valet Parking Available', 'LGBTQIA Friendly', 'Vegan Options', 'Indoor Seating', 'Table booking recommended', 'Disabled Friendly', 'Egg Preparations', 'Smoking Area', 'Desserts and Bakes']",1,0,Mid Range,Fast Food
Sha Corner Shop Briyani & Fast Food,Egmore,"['Chinese', ' North Indian']",Invalid,250,3.6,8,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Budget,Chinese
Sha Corner Shop Briyani & Fast Food,Egmore,"['Chinese', ' North Indian']",Invalid,250,3.6,8,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Budget,North Indian
Aambur Biriyani,Pallavaram,"['Biryani', ' Chinese']",Invalid,400,3.3,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Biryani
Aambur Biriyani,Pallavaram,"['Biryani', ' Chinese']",Invalid,400,3.3,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Chinese
A K R Brothers Catering & Hotels,Selaiyur,['South Indian'],Invalid,400,3.2,13,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,South Indian
Secret Spices - Hotel AGT Park,Porur,"['South Indian', ' Seafood', ' Chinese', ' Kerala', ' North Indian']",Invalid,600,2.6,5,3.8,22,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,South Indian
Secret Spices - Hotel AGT Park,Porur,"['South Indian', ' Seafood', ' Chinese', ' Kerala', ' North Indian']",Invalid,600,2.6,5,3.8,22,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Seafood
Secret Spices - Hotel AGT Park,Porur,"['South Indian', ' Seafood', ' Chinese', ' Kerala', ' North Indian']",Invalid,600,2.6,5,3.8,22,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Chinese
Secret Spices - Hotel AGT Park,Porur,"['South Indian', ' Seafood', ' Chinese', ' Kerala', ' North Indian']",Invalid,600,2.6,5,3.8,22,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Kerala
Secret Spices - Hotel AGT Park,Porur,"['South Indian', ' Seafood', ' Chinese', ' Kerala', ' North Indian']",Invalid,600,2.6,5,3.8,22,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,North Indian
Grill Culture,Ramapuram,"['Lebanese', ' North Indian', ' Chinese']",Invalid,300,3.3,8,3.9,200,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Lebanese
Grill Culture,Ramapuram,"['Lebanese', ' North Indian', ' Chinese']",Invalid,300,3.3,8,3.9,200,"['Home Delivery', 'Indoor Seating']",1,1,Budget,North Indian
Grill Culture,Ramapuram,"['Lebanese', ' North Indian', ' Chinese']",Invalid,300,3.3,8,3.9,200,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Chinese
Hotel Nellai Shri Shivanesh,Mogappair,"['North Indian', ' Chinese']",Invalid,300,3.8,9,4.0,198,"['Home Delivery', 'Indoor Seating']",1,1,Budget,North Indian
Hotel Nellai Shri Shivanesh,Mogappair,"['North Indian', ' Chinese']",Invalid,300,3.8,9,4.0,198,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Chinese
Cafe Fresh,Royapettah,"['Fast Food', ' Sandwich', ' Burger', ' Juices', ' Beverages']",Invalid,450,2.8,8,3.9,31,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,1,Affordable,Fast Food
Cafe Fresh,Royapettah,"['Fast Food', ' Sandwich', ' Burger', ' Juices', ' Beverages']",Invalid,450,2.8,8,3.9,31,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,1,Affordable,Sandwich
Cafe Fresh,Royapettah,"['Fast Food', ' Sandwich', ' Burger', ' Juices', ' Beverages']",Invalid,450,2.8,8,3.9,31,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,1,Affordable,Burger
Cafe Fresh,Royapettah,"['Fast Food', ' Sandwich', ' Burger', ' Juices', ' Beverages']",Invalid,450,2.8,8,3.9,31,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,1,Affordable,Juices
Cafe Fresh,Royapettah,"['Fast Food', ' Sandwich', ' Burger', ' Juices', ' Beverages']",Invalid,450,2.8,8,3.9,31,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,1,Affordable,Beverages
Sathvik On Wheels,Mylapore,"['South Indian', ' North Indian']",Invalid,300,,Does not offer Dining,,Not enough Delivery Reviews,"['Home Delivery', 'Vegetarian Only']",0,0,Budget,South Indian
Sathvik On Wheels,Mylapore,"['South Indian', ' North Indian']",Invalid,300,,Does not offer Dining,,Not enough Delivery Reviews,"['Home Delivery', 'Vegetarian Only']",0,0,Budget,North Indian
Mummies Kitchen,Porur,"['Continental', ' Chinese', ' North Indian']",Invalid,450,,Does not offer Dining,3.8,86,['Delivery Only'],0,1,Affordable,Continental
Mummies Kitchen,Porur,"['Continental', ' Chinese', ' North Indian']",Invalid,450,,Does not offer Dining,3.8,86,['Delivery Only'],0,1,Affordable,Chinese
Mummies Kitchen,Porur,"['Continental', ' Chinese', ' North Indian']",Invalid,450,,Does not offer Dining,3.8,86,['Delivery Only'],0,1,Affordable,North Indian
Time Out Popcorn,Purasavakkam,['Street Food'],Invalid,150,,Does not offer Dining,3.9,24,['Home Delivery'],0,1,Budget,Street Food
Tibet Snow Lion,Tambaram,"['Chinese', ' Momos', ' Tibetan']",Invalid,250,,Does not offer Dining,3.9,17,['Home Delivery'],0,1,Budget,Chinese
Tibet Snow Lion,Tambaram,"['Chinese', ' Momos', ' Tibetan']",Invalid,250,,Does not offer Dining,3.9,17,['Home Delivery'],0,1,Budget,Momos
Tibet Snow Lion,Tambaram,"['Chinese', ' Momos', ' Tibetan']",Invalid,250,,Does not offer Dining,3.9,17,['Home Delivery'],0,1,Budget,Tibetan
Priya Chat & Snacks,Sowcarpet,"['Street Food', ' Fast Food']",Invalid,200,3.0,13,,Not enough Delivery Reviews,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,0,Budget,Street Food
Priya Chat & Snacks,Sowcarpet,"['Street Food', ' Fast Food']",Invalid,200,3.0,13,,Not enough Delivery Reviews,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,0,Budget,Fast Food
Ramba Bar - Hotel Palmgrove,"Hotel Palmgrove, Nungambakkam",['Finger Food'],Invalid,1200,3.0,9,,Does not offer Delivery,"['Vegetarian Only', 'Full Bar Available', 'Indoor Seating']",1,0,Premium,Finger Food
Hotel Green City,Muttukadu,"['North Indian', ' South Indian', ' Chinese']",Invalid,300,3.2,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,North Indian
Hotel Green City,Muttukadu,"['North Indian', ' South Indian', ' Chinese']",Invalid,300,3.2,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,South Indian
Hotel Green City,Muttukadu,"['North Indian', ' South Indian', ' Chinese']",Invalid,300,3.2,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,Chinese
Grandma's Kai Manam,Karapakkam,"['South Indian', ' North Indian', ' Chettinad']",Invalid,300,3.2,7,3.9,43,"['Home Delivery', 'Indoor Seating']",1,1,Budget,South Indian
Grandma's Kai Manam,Karapakkam,"['South Indian', ' North Indian', ' Chettinad']",Invalid,300,3.2,7,3.9,43,"['Home Delivery', 'Indoor Seating']",1,1,Budget,North Indian
Grandma's Kai Manam,Karapakkam,"['South Indian', ' North Indian', ' Chettinad']",Invalid,300,3.2,7,3.9,43,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Chettinad
Sri Kumars,Ambattur,"['Chettinad', ' South Indian', ' Biryani', ' North Indian']",Invalid,200,3.0,12,,Does not offer Delivery,['Indoor Seating'],1,0,Budget,Chettinad
Sri Kumars,Ambattur,"['Chettinad', ' South Indian', ' Biryani', ' North Indian']",Invalid,200,3.0,12,,Does not offer Delivery,['Indoor Seating'],1,0,Budget,South Indian
Sri Kumars,Ambattur,"['Chettinad', ' South Indian', ' Biryani', ' North Indian']",Invalid,200,3.0,12,,Does not offer Delivery,['Indoor Seating'],1,0,Budget,Biryani
Sri Kumars,Ambattur,"['Chettinad', ' South Indian', ' Biryani', ' North Indian']",Invalid,200,3.0,12,,Does not offer Delivery,['Indoor Seating'],1,0,Budget,North Indian
Kings Kitchen,Mogappair,"['Fast Food', ' North Indian', ' Momos']",Invalid,250,3.6,7,3.9,48,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,Fast Food
Kings Kitchen,Mogappair,"['Fast Food', ' North Indian', ' Momos']",Invalid,250,3.6,7,3.9,48,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,North Indian
Kings Kitchen,Mogappair,"['Fast Food', ' North Indian', ' Momos']",Invalid,250,3.6,7,3.9,48,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,Momos
Chennai Corniche,Madipakkam,"['North Indian', ' Chinese']",Invalid,400,3.4,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,North Indian
Chennai Corniche,Madipakkam,"['North Indian', ' Chinese']",Invalid,400,3.4,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Chinese
Humpty Dumpty,T. Nagar,"['Sandwich', ' Rolls']",Invalid,100,,Does not offer Dining,,Not enough Delivery Reviews,['Home Delivery'],0,0,Budget,Sandwich
Humpty Dumpty,T. Nagar,"['Sandwich', ' Rolls']",Invalid,100,,Does not offer Dining,,Not enough Delivery Reviews,['Home Delivery'],0,0,Budget,Rolls
Bruno's Kitchen,Madipakkam,"['Fast Food', ' Chinese', ' Beverages']",Invalid,400,3.6,12,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Fast Food
Bruno's Kitchen,Madipakkam,"['Fast Food', ' Chinese', ' Beverages']",Invalid,400,3.6,12,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Chinese
Bruno's Kitchen,Madipakkam,"['Fast Food', ' Chinese', ' Beverages']",Invalid,400,3.6,12,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Beverages
Soppana Sundari Restaurant,Medavakkam,"['South Indian', ' Chinese', ' North Indian']",Invalid,600,3.3,11,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,South Indian
Soppana Sundari Restaurant,Medavakkam,"['South Indian', ' Chinese', ' North Indian']",Invalid,600,3.3,11,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,Chinese
Soppana Sundari Restaurant,Medavakkam,"['South Indian', ' Chinese', ' North Indian']",Invalid,600,3.3,11,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Affordable,North Indian
Cake & More,Ramapuram,"['Bakery', ' Fast Food']",Invalid,250,3.1,9,,Not enough Delivery Reviews,"['Home Delivery', 'Free Parking', 'Pre-Ordering Required', 'Desserts and Bakes', 'Indoor Seating']",1,0,Budget,Bakery
Cake & More,Ramapuram,"['Bakery', ' Fast Food']",Invalid,250,3.1,9,,Not enough Delivery Reviews,"['Home Delivery', 'Free Parking', 'Pre-Ordering Required', 'Desserts and Bakes', 'Indoor Seating']",1,0,Budget,Fast Food
Day N Nite,Pallikaranai,"['North Indian', ' Chinese']",Invalid,600,3.3,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating', 'Table reservation required']",1,0,Affordable,North Indian
Day N Nite,Pallikaranai,"['North Indian', ' Chinese']",Invalid,600,3.3,8,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating', 'Table reservation required']",1,0,Affordable,Chinese
The Foodies,K.K. Nagar,"['Sandwich', ' Burger']",Invalid,200,3.2,11,3.6,115,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Budget,Sandwich
The Foodies,K.K. Nagar,"['Sandwich', ' Burger']",Invalid,200,3.2,11,3.6,115,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Budget,Burger
Rice & Rotti,Anna Salai,"['North Indian', ' Chinese']",Invalid,350,,Does not offer Dining,3.9,130,['Delivery Only'],0,1,Affordable,North Indian
Rice & Rotti,Anna Salai,"['North Indian', ' Chinese']",Invalid,350,,Does not offer Dining,3.9,130,['Delivery Only'],0,1,Affordable,Chinese
S.P Briyani And Fast Food,Red Hills,"['Biryani', ' Chinese']",Invalid,250,3.0,7,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,Biryani
S.P Briyani And Fast Food,Red Hills,"['Biryani', ' Chinese']",Invalid,250,3.0,7,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Budget,Chinese
